Date,Open,High,Low,Close,Volume
2016-02-16,401.07,409.75,398.0,406.42,0.0
2016-02-17,406.42,421.45,405.05,417.14,0.0
2016-02-18,417.14,425.51,414.78,421.4,0.0
2016-02-19,421.4,424.26,416.36,419.98,0.0
2016-02-20,419.98,442.66,419.49,440.06,0.0
2016-02-21,440.06,447.61,425.47,437.87,0.0
2016-02-22,437.87,440.18,431.3,437.79,0.0
2016-02-23,437.79,440.76,414.36,419.9,0.0
2016-02-24,419.9,425.17,410.36,422.72,0.0
2016-02-25,422.72,427.18,417.51,423.48,0.0
2016-02-26,423.48,427.58,419.11,427.32,0.0
2016-02-27,427.32,434.14,427.3,431.3,0.0
2016-02-28,431.3,435.62,421.22,432.47,0.0
2016-02-29,432.47,441.32,429.83,436.21,0.0
2016-03-01,436.21,439.02,428.49,434.04,0.0
2016-03-02,434.04,435.91,423.85,425.36,0.0
2016-03-03,425.36,425.83,414.94,419.56,0.0
2016-03-04,419.56,423.39,407.2,409.48,0.0
2016-03-05,409.48,410.06,386.93,399.0,0.0
2016-03-06,399.0,412.02,393.09,405.96,0.0
2016-03-07,405.96,416.58,401.98,414.87,0.0
2016-03-08,414.87,416.72,408.42,411.9,0.0
2016-03-09,411.9,414.88,408.94,412.76,0.0
2016-03-10,412.76,417.48,410.27,415.83,0.0
2016-03-11,415.83,422.4,415.11,419.11,0.0
2016-03-12,419.11,420.67,407.03,410.36,0.0
2016-03-13,410.36,415.93,409.57,412.41,0.0
2016-03-14,412.41,416.08,411.19,414.31,0.0
2016-03-15,414.31,417.37,412.31,415.13,0.0
2016-03-16,415.13,416.95,413.32,415.91,0.0
2016-03-17,415.91,419.56,415.33,418.16,0.0
2016-03-18,418.16,418.58,402.48,408.16,0.0
2016-03-19,408.16,410.49,402.13,408.69,0.0
2016-03-20,408.69,413.45,407.24,411.53,0.0
2016-03-21,411.53,413.09,407.25,411.11,0.0
2016-03-22,411.11,417.94,410.78,416.21,0.0
2016-03-23,416.21,419.58,414.18,416.98,0.0
2016-03-24,416.98,417.68,412.88,414.74,0.0
2016-03-25,414.74,417.3,412.41,415.71,0.0
2016-03-26,415.71,417.71,413.93,416.51,0.0
2016-03-27,416.51,427.36,415.5,424.57,0.0
2016-03-28,424.57,425.36,419.7,422.21,0.0
2016-03-29,422.21,424.53,406.36,415.0,0.0
2016-03-30,415.0,416.22,408.4,412.44,0.0
2016-03-31,412.44,417.16,411.45,415.66,0.0
2016-04-01,415.66,416.86,412.79,415.64,0.0
2016-04-02,415.64,420.09,415.09,418.51,0.0
2016-04-03,418.51,420.18,416.95,419.06,0.0
2016-04-04,419.06,420.39,416.21,419.33,0.0
2016-04-05,419.33,423.67,417.95,422.07,0.0
2016-04-06,422.07,422.81,419.54,421.26,0.0
2016-04-07,421.26,422.03,417.94,420.14,0.0
2016-04-08,420.14,423.51,415.5,417.69,0.0
2016-04-09,417.69,418.85,412.39,418.05,0.0
2016-04-10,418.05,421.63,416.69,420.25,0.0
2016-04-11,420.25,422.35,418.11,421.43,0.0
2016-04-12,421.43,426.69,420.7,424.74,0.0
2016-04-13,424.74,426.58,421.41,423.47,0.0
2016-04-14,423.47,425.44,421.84,424.02,0.0
2016-04-15,424.02,429.49,423.25,428.67,0.0
2016-04-16,428.67,432.0,426.84,430.05,0.0
2016-04-17,430.05,430.62,423.79,426.26,0.0
2016-04-18,426.26,429.07,424.35,427.69,0.0
2016-04-19,427.69,436.07,426.84,434.92,0.0
2016-04-20,434.92,442.86,432.51,441.16,0.0
2016-04-21,441.16,450.8,439.53,449.34,0.0
2016-04-22,449.34,450.19,441.9,445.28,0.0
2016-04-23,445.28,451.48,443.07,450.08,0.0
2016-04-24,450.08,461.78,447.89,457.56,0.0
2016-04-25,457.56,466.23,451.79,461.73,0.0
2016-04-26,461.73,468.86,459.23,466.0,0.0
2016-04-27,466.0,467.87,444.62,447.01,0.0
2016-04-28,447.01,450.1,433.9,448.48,0.0
2016-04-29,448.48,456.31,445.22,454.98,0.0
2016-04-30,454.98,456.86,446.65,448.53,0.0
2016-05-01,448.53,454.21,447.52,452.24,0.0
2016-05-02,452.24,453.87,440.21,444.18,0.0
2016-05-03,444.18,451.54,441.55,450.27,0.0
2016-05-04,450.27,450.87,444.22,445.8,0.0
2016-05-05,445.8,449.19,444.35,448.08,0.0
2016-05-06,448.08,461.48,445.72,459.56,0.0
2016-05-07,459.56,460.61,454.6,458.46,0.0
2016-05-08,458.46,460.18,454.94,457.87,0.0
2016-05-09,457.87,464.18,455.38,460.44,0.0
2016-05-10,460.44,462.14,446.81,449.36,0.0
2016-05-11,449.36,456.15,449.36,452.5,0.0
2016-05-12,452.5,455.34,448.4,454.43,0.0
2016-05-13,454.43,457.22,451.49,455.41,0.0
2016-05-14,455.41,457.74,453.58,456.44,0.0
2016-05-15,456.44,460.28,455.0,458.11,0.0
2016-05-16,458.11,459.57,450.73,454.87,0.0
2016-05-17,454.87,456.3,451.71,453.25,0.0
2016-05-18,453.25,456.65,452.35,454.22,0.0
2016-05-19,454.22,455.19,441.12,442.66,0.0
2016-05-20,442.66,447.76,435.42,442.11,0.0
2016-05-21,442.11,445.24,439.73,443.64,0.0
2016-05-22,443.64,444.24,436.94,439.62,0.0
2016-05-23,439.62,444.99,438.24,443.69,0.0
2016-05-24,443.69,447.9,442.02,446.11,0.0
2016-05-25,446.11,451.21,445.35,449.78,0.0
2016-05-26,449.78,454.25,447.67,453.3,0.0
2016-05-27,453.3,479.22,452.71,474.05,0.0
2016-05-28,474.05,531.76,467.05,524.22,0.0
2016-05-29,524.22,548.04,493.22,516.05,0.0
2016-05-30,516.05,544.18,512.81,532.26,0.0
2016-05-31,532.26,546.92,513.15,528.92,0.0
2016-06-01,528.92,542.26,521.3,537.4,0.0
2016-06-02,537.4,541.55,530.47,537.1,0.0
2016-06-03,537.1,573.72,534.34,567.03,0.0
2016-06-04,567.03,592.68,560.87,571.95,0.0
2016-06-05,571.95,583.64,567.77,574.91,0.0
2016-06-06,574.91,586.73,571.67,583.58,0.0
2016-06-07,583.58,591.32,543.63,575.58,0.0
2016-06-08,575.58,582.44,567.78,580.51,0.0
2016-06-09,580.51,580.71,569.26,574.69,0.0
2016-06-10,574.69,579.26,571.14,577.89,0.0
2016-06-11,577.89,592.61,576.29,591.6,0.0
2016-06-12,591.6,683.85,591.6,666.55,0.0
2016-06-13,666.55,718.24,652.78,700.07,0.0
2016-06-14,700.07,702.52,654.69,685.14,0.0
2016-06-15,685.14,695.07,670.45,690.77,0.0
2016-06-16,690.77,769.73,687.43,761.21,0.0
2016-06-17,761.21,771.89,704.21,743.9,0.0
2016-06-18,743.9,776.04,727.13,753.77,0.0
2016-06-19,753.77,765.1,740.38,761.04,0.0
2016-06-20,761.04,764.6,717.41,733.97,0.0
2016-06-21,733.97,733.97,626.05,667.38,0.0
2016-06-22,667.38,677.8,586.6,590.56,0.0
2016-06-23,590.56,629.55,539.28,620.84,0.0
2016-06-24,620.84,687.39,616.41,656.89,0.0
2016-06-25,656.89,688.1,640.79,663.52,0.0
2016-06-26,663.52,665.19,609.9,625.41,0.0
2016-06-27,625.41,650.34,615.22,644.66,0.0
2016-06-28,644.66,659.27,634.26,644.89,0.0
2016-06-29,644.89,645.91,621.76,636.54,0.0
2016-06-30,636.54,673.04,631.24,670.02,0.0
2016-07-01,670.02,685.11,661.09,674.57,0.0
2016-07-02,674.57,700.46,671.46,698.06,0.0
2016-07-03,698.06,701.49,644.61,661.64,0.0
2016-07-04,661.64,679.03,644.04,675.16,0.0
2016-07-05,675.16,679.19,657.31,663.67,0.0
2016-07-06,663.67,678.39,662.24,672.7,0.0
2016-07-07,672.7,676.19,604.95,635.25,0.0
2016-07-08,635.25,663.43,630.17,662.78,0.0
2016-07-09,662.78,663.49,620.68,651.83,0.0
2016-07-10,651.83,651.98,636.8,647.11,0.0
2016-07-11,647.11,657.47,639.97,646.71,0.0
2016-07-12,646.71,673.19,644.56,670.56,0.0
2016-07-13,670.56,672.02,656.04,661.15,0.0
2016-07-14,661.15,661.88,646.31,657.25,0.0
2016-07-15,657.25,667.46,656.5,664.2,0.0
2016-07-16,664.2,665.41,655.72,660.69,0.0
2016-07-17,660.69,680.94,660.13,676.33,0.0
2016-07-18,676.33,680.42,664.61,670.38,0.0
2016-07-19,670.38,673.24,663.63,671.1,0.0
2016-07-20,671.1,672.29,659.51,664.4,0.0
2016-07-21,664.4,666.51,657.82,664.62,0.0
2016-07-22,664.62,669.44,645.69,651.11,0.0
2016-07-23,651.11,658.17,647.98,655.16,0.0
2016-07-24,655.16,664.21,651.03,659.29,0.0
2016-07-25,659.29,662.51,651.08,654.0,0.0
2016-07-26,654.0,657.76,643.49,654.38,0.0
2016-07-27,654.38,659.08,646.04,654.54,0.0
2016-07-28,654.54,657.96,650.81,654.13,0.0
2016-07-29,654.13,657.4,650.99,655.43,0.0
2016-07-30,655.43,657.55,652.06,654.74,0.0
2016-07-31,654.74,654.92,621.42,621.87,0.0
2016-08-01,621.87,627.89,603.55,607.0,0.0
2016-08-02,607.0,613.75,471.36,513.43,0.0
2016-08-03,513.43,573.06,513.43,566.44,0.0
2016-08-04,566.44,584.89,559.5,576.22,0.0
2016-08-05,576.22,579.97,565.81,574.66,0.0
2016-08-06,574.66,596.68,565.33,586.45,0.0
2016-08-07,586.45,596.01,580.87,590.85,0.0
2016-08-08,590.85,594.24,585.41,589.24,0.0
2016-08-09,589.24,591.2,581.1,585.25,0.0
2016-08-10,585.25,600.52,580.87,590.94,0.0
2016-08-11,590.94,599.15,585.39,587.84,0.0
2016-08-12,587.84,591.14,582.2,587.14,0.0
2016-08-13,587.14,590.07,582.81,584.59,0.0
2016-08-14,584.59,585.8,559.93,569.06,0.0
2016-08-15,569.06,574.97,559.28,566.95,0.0
2016-08-16,566.95,583.38,563.38,580.19,0.0
2016-08-17,580.19,581.1,568.66,572.34,0.0
2016-08-18,572.34,579.53,570.83,573.39,0.0
2016-08-19,573.39,577.86,566.25,574.56,0.0
2016-08-20,574.56,583.5,572.28,582.61,0.0
2016-08-21,582.61,585.32,577.84,580.66,0.0
2016-08-22,580.66,591.9,577.13,587.47,0.0
2016-08-23,587.47,589.87,578.61,583.56,0.0
2016-08-24,583.56,584.47,576.82,579.66,0.0
2016-08-25,579.66,580.71,570.81,577.96,0.0
2016-08-26,577.96,582.73,575.83,579.37,0.0
2016-08-27,579.37,580.41,567.25,570.35,0.0
2016-08-28,570.35,576.32,569.21,574.98,0.0
2016-08-29,574.98,578.61,571.38,574.23,0.0
2016-08-30,574.23,579.94,572.51,577.32,0.0
2016-08-31,577.32,578.25,571.69,573.88,0.0
2016-09-01,573.88,704.97,569.37,571.99,0.0
2016-09-02,571.99,577.6,569.3,575.29,0.0
2016-09-03,575.29,604.97,572.64,598.84,0.0
2016-09-04,598.84,615.2,590.78,609.55,0.0
2016-09-05,609.55,610.61,598.77,605.76,0.0
2016-09-06,605.76,611.95,603.55,610.44,0.0
2016-09-07,610.44,616.48,606.24,613.21,0.0
2016-09-08,613.21,629.3,611.25,625.57,0.0
2016-09-09,625.57,627.58,617.32,623.16,0.0
2016-09-10,623.16,627.45,621.07,624.52,0.0
2016-09-11,624.52,630.77,592.79,605.61,0.0
2016-09-12,605.61,610.62,603.03,607.98,0.0
2016-09-13,607.98,612.03,604.87,608.61,0.0
2016-09-14,608.61,612.16,606.39,609.54,0.0
2016-09-15,609.54,610.73,605.1,608.11,0.0
2016-09-16,608.11,610.36,605.15,607.78,0.0
2016-09-17,607.78,609.61,604.52,607.08,0.0
2016-09-18,607.08,612.38,605.22,610.7,0.0
2016-09-19,610.7,612.41,606.99,609.85,0.0
2016-09-20,609.85,611.27,605.93,609.24,0.0
2016-09-21,609.24,609.24,591.69,597.16,0.0
2016-09-22,597.16,599.78,592.83,595.63,0.0
2016-09-23,595.63,603.7,594.11,602.92,0.0
2016-09-24,602.92,605.92,600.5,602.59,0.0
2016-09-25,602.59,604.87,598.35,601.49,0.0
2016-09-26,601.49,608.46,598.17,606.54,0.0
2016-09-27,606.54,608.97,601.73,605.47,0.0
2016-09-28,605.47,606.9,602.62,604.67,0.0
2016-09-29,604.67,607.23,602.01,604.7,0.0
2016-09-30,604.7,608.78,602.25,608.14,0.0
2016-10-01,608.14,615.0,607.07,613.41,0.0
2016-10-02,613.41,614.21,607.67,610.69,0.0
2016-10-03,610.69,613.2,608.47,611.6,0.0
2016-10-04,611.6,612.68,606.5,608.96,0.0
2016-10-05,608.96,613.65,607.98,611.82,0.0
2016-10-06,611.82,612.68,608.54,610.97,0.0
2016-10-07,610.97,619.43,609.12,616.03,0.0
2016-10-08,616.03,619.56,614.88,617.65,0.0
2016-10-09,617.65,618.35,613.01,615.77,0.0
2016-10-10,615.77,618.81,612.76,617.29,0.0
2016-10-11,617.29,642.35,615.6,640.45,0.0
2016-10-12,640.45,642.51,632.19,635.99,0.0
2016-10-13,635.99,639.52,632.25,635.6,0.0
2016-10-14,635.6,640.46,630.66,637.92,0.0
2016-10-15,637.92,641.4,635.06,637.03,0.0
2016-10-16,637.03,642.18,636.39,640.12,0.0
2016-10-17,640.12,641.29,634.89,637.37,0.0
2016-10-18,637.37,639.34,632.23,635.34,0.0
2016-10-19,635.34,637.27,624.09,629.06,0.0
2016-10-20,629.06,630.83,625.48,628.34,0.0
2016-10-21,628.34,633.26,627.58,630.45,0.0
2016-10-22,630.45,659.89,629.72,655.48,0.0
2016-10-23,655.48,661.2,648.78,653.03,0.0
2016-10-24,653.03,654.32,645.68,650.49,0.0
2016-10-25,650.49,662.54,647.65,651.0,0.0
2016-10-26,651.0,678.39,651.0,674.67,0.0
2016-10-27,674.67,687.88,672.26,682.3,0.0
2016-10-28,682.3,688.43,678.63,686.24,0.0
2016-10-29,686.24,720.19,685.22,714.95,0.0
2016-10-30,714.95,714.95,689.51,697.27,0.0
2016-10-31,697.27,707.21,682.17,698.67,0.0
2016-11-01,698.67,734.36,695.2,726.76,0.0
2016-11-02,726.76,735.78,718.14,733.51,0.0
2016-11-03,733.51,744.43,670.4,684.87,0.0
2016-11-04,684.87,706.64,681.27,702.08,0.0
2016-11-05,702.08,706.38,694.03,702.11,0.0
2016-11-06,702.11,714.13,697.63,709.91,0.0
2016-11-07,709.91,711.66,698.35,705.4,0.0
2016-11-08,705.4,714.63,700.96,710.9,0.0
2016-11-09,710.9,741.23,707.13,721.42,0.0
2016-11-10,721.42,723.02,707.31,714.57,0.0
2016-11-11,714.57,719.79,711.67,714.97,0.0
2016-11-12,714.97,717.37,701.08,704.27,0.0
2016-11-13,704.27,705.61,685.01,701.97,0.0
2016-11-14,701.97,708.03,696.11,704.56,0.0
2016-11-15,704.56,716.93,697.91,711.1,0.0
2016-11-16,711.1,745.98,708.14,740.28,0.0
2016-11-17,740.28,751.91,730.08,737.53,0.0
2016-11-18,737.53,751.43,730.95,746.96,0.0
2016-11-19,746.96,755.34,737.44,747.89,0.0
2016-11-20,747.89,752.26,712.77,728.51,0.0
2016-11-21,728.51,744.33,726.55,736.19,0.0
2016-11-22,736.19,754.01,730.62,749.34,0.0
2016-11-23,749.34,750.93,731.34,741.07,0.0
2016-11-24,741.07,744.24,726.19,735.31,0.0
2016-11-25,735.31,741.25,728.97,740.39,0.0
2016-11-26,740.39,740.96,725.62,734.14,0.0
2016-11-27,734.14,738.29,727.11,729.42,0.0
2016-11-28,729.42,738.1,727.74,733.3,0.0
2016-11-29,733.3,737.04,727.78,732.56,0.0
2016-11-30,732.56,745.39,730.57,742.49,0.0
2016-12-01,742.49,755.48,741.08,752.63,0.0
2016-12-02,752.63,779.02,752.25,770.94,0.0
2016-12-03,770.94,772.32,755.81,764.24,0.0
2016-12-04,764.24,769.23,758.8,766.39,0.0
2016-12-05,766.39,769.18,746.01,754.34,0.0
2016-12-06,754.34,762.48,750.91,758.21,0.0
2016-12-07,758.21,769.02,754.27,765.56,0.0
2016-12-08,765.56,773.41,761.17,768.49,0.0
2016-12-09,768.49,773.48,765.03,770.48,0.0
2016-12-10,770.48,776.96,769.19,774.0,0.0
2016-12-11,774.0,774.16,763.0,767.91,0.0
2016-12-12,767.91,781.26,767.86,778.47,0.0
2016-12-13,778.47,790.33,767.77,778.74,0.0
2016-12-14,778.74,780.77,771.01,776.5,0.0
2016-12-15,776.5,780.27,773.12,775.21,0.0
2016-12-16,775.21,783.94,773.31,782.05,0.0
2016-12-17,782.05,791.57,779.36,787.17,0.0
2016-12-18,787.17,791.26,783.8,789.01,0.0
2016-12-19,789.01,793.73,786.31,789.79,0.0
2016-12-20,789.79,800.02,787.12,799.1,0.0
2016-12-21,799.1,833.13,795.98,829.21,0.0
2016-12-22,829.21,874.68,828.87,860.15,0.0
2016-12-23,860.15,920.26,858.04,917.17,0.0
2016-12-24,917.17,920.49,880.79,891.07,0.0
2016-12-25,891.07,895.24,851.42,891.07,0.0
2016-12-26,891.07,909.32,885.88,898.38,0.0
2016-12-27,898.38,937.91,893.38,925.78,0.0
2016-12-28,925.78,974.51,925.49,972.17,0.0
2016-12-29,972.17,982.57,949.23,971.08,0.0
2016-12-30,971.08,971.59,927.4,959.04,0.0
2016-12-31,959.04,965.47,942.4,963.38,0.0
2017-01-01,963.38,1001.61,956.1,995.44,0.0
2017-01-02,995.44,1031.68,990.2,1017.05,0.0
2017-01-03,1017.05,1035.47,1006.53,1033.3,0.0
2017-01-04,1033.3,1148.54,1022.32,1135.41,0.0
2017-01-05,1135.41,1150.63,874.53,989.35,0.0
2017-01-06,989.35,1027.42,852.55,886.16,0.0
2017-01-07,886.16,900.86,806.66,888.87,0.0
2017-01-08,888.87,936.13,875.85,900.86,0.0
2017-01-09,900.86,910.47,870.91,899.78,0.0
2017-01-10,899.78,911.32,890.12,904.37,0.0
2017-01-11,904.37,917.65,751.63,785.43,0.0
2017-01-12,785.43,828.21,739.55,810.11,0.0
2017-01-13,810.11,835.05,771.0,824.83,0.0
2017-01-14,824.83,838.9,808.27,819.63,0.0
2017-01-15,819.63,826.43,808.63,821.17,0.0
2017-01-16,821.17,836.66,817.7,827.34,0.0
2017-01-17,827.34,906.38,825.04,899.66,0.0
2017-01-18,899.66,913.67,845.87,872.03,0.0
2017-01-19,872.03,905.28,870.71,895.21,0.0
2017-01-20,895.21,901.49,878.9,892.91,0.0
2017-01-21,892.91,928.93,889.46,919.84,0.0
2017-01-22,919.84,938.38,888.62,918.84,0.0
2017-01-23,918.84,927.98,910.85,921.46,0.0
2017-01-24,921.46,925.61,889.15,893.75,0.0
2017-01-25,893.75,905.7,883.63,894.41,0.0
2017-01-26,894.41,919.32,893.49,915.56,0.0
2017-01-27,915.56,922.56,907.92,918.01,0.0
2017-01-28,918.01,921.89,912.84,918.51,0.0
2017-01-29,918.51,922.4,912.68,914.55,0.0
2017-01-30,914.55,922.35,911.51,920.73,0.0
2017-01-31,920.73,967.45,917.38,965.49,0.0
2017-02-01,965.49,986.57,959.82,982.43,0.0
2017-02-02,982.43,1009.13,973.5,1003.97,0.0
2017-02-03,1003.97,1023.72,989.21,1013.02,0.0
2017-02-04,1013.02,1041.04,1000.41,1031.85,0.0
2017-02-05,1031.85,1033.66,1004.05,1016.11,0.0
2017-02-06,1016.11,1030.6,1010.83,1024.67,0.0
2017-02-07,1024.67,1054.1,1019.87,1049.56,0.0
2017-02-08,1049.56,1069.23,1020.33,1055.49,0.0
2017-02-09,1055.49,1073.03,924.65,978.96,0.0
2017-02-10,978.96,1005.6,947.02,997.61,0.0
2017-02-11,997.61,1014.32,983.93,1008.32,0.0
2017-02-12,1008.32,1008.32,992.45,996.52,0.0
2017-02-13,996.52,1007.61,975.1,995.36,0.0
2017-02-14,995.36,1013.8,986.46,1008.34,0.0
2017-02-15,1008.34,1010.93,999.73,1008.19,0.0
2017-02-16,1008.19,1040.28,1007.39,1031.93,0.0
2017-02-17,1031.93,1057.39,1025.87,1049.41,0.0
2017-02-18,1049.41,1063.21,1044.68,1052.28,0.0
2017-02-19,1052.28,1056.48,1037.67,1048.89,0.0
2017-02-20,1048.89,1081.78,1040.99,1077.56,0.0
2017-02-21,1077.56,1123.03,1073.54,1119.03,0.0
2017-02-22,1119.03,1132.25,1094.83,1120.46,0.0
2017-02-23,1120.46,1181.6,1113.54,1171.91,0.0
2017-02-24,1171.91,1211.74,1092.41,1176.49,0.0
2017-02-25,1176.49,1180.01,1116.21,1149.05,0.0
2017-02-26,1149.05,1177.47,1130.61,1171.58,0.0
2017-02-27,1171.58,1195.82,1164.27,1188.83,0.0
2017-02-28,1188.83,1208.22,1175.75,1189.27,0.0
2017-03-01,1189.27,1225.04,1154.55,1222.66,0.0
2017-03-02,1222.66,1286.98,1211.96,1255.47,0.0
2017-03-03,1255.47,1291.35,1250.8,1283.3,0.0
2017-03-04,1283.3,1285.78,1228.73,1264.32,0.0
2017-03-05,1264.32,1273.28,1242.1,1271.22,0.0
2017-03-06,1271.22,1280.61,1261.0,1277.01,0.0
2017-03-07,1277.01,1280.89,1148.66,1232.69,0.0
2017-03-08,1232.69,1242.04,1136.88,1146.97,0.0
2017-03-09,1146.97,1206.97,1129.35,1191.33,0.0
2017-03-10,1191.33,1330.42,988.69,1112.39,0.0
2017-03-11,1112.39,1202.69,1104.78,1179.22,0.0
2017-03-12,1179.22,1235.46,1160.9,1225.11,0.0
2017-03-13,1225.11,1245.63,1205.61,1238.19,0.0
2017-03-14,1238.19,1255.52,1218.38,1243.14,0.0
2017-03-15,1243.14,1256.95,1236.43,1253.43,0.0
2017-03-16,1253.43,1260.24,1118.96,1172.88,0.0
2017-03-17,1172.88,1174.9,1063.48,1071.71,0.0
2017-03-18,1071.71,1103.61,940.18,971.38,0.0
2017-03-19,971.38,1063.67,967.31,1022.6,0.0
2017-03-20,1022.6,1057.5,1005.05,1047.51,0.0
2017-03-21,1047.51,1125.53,1043.87,1121.29,0.0
2017-03-22,1121.29,1121.88,997.78,1044.72,0.0
2017-03-23,1044.72,1062.79,1022.02,1035.03,0.0
2017-03-24,1035.03,1038.38,927.35,939.7,0.0
2017-03-25,939.7,995.96,890.43,966.3,0.0
2017-03-26,966.3,1004.32,946.65,969.44,0.0
2017-03-27,969.44,1048.85,961.8,1045.14,0.0
2017-03-28,1045.14,1068.41,1015.45,1044.42,0.0
2017-03-29,1044.42,1058.66,1008.34,1041.9,0.0
2017-03-30,1041.9,1052.66,1020.93,1037.91,0.0
2017-03-31,1037.91,1088.2,1035.18,1079.11,0.0
2017-04-01,1079.11,1103.74,1067.47,1086.12,0.0
2017-04-02,1086.12,1109.48,1074.21,1097.4,0.0
2017-04-03,1097.4,1157.87,1095.55,1147.56,0.0
2017-04-04,1147.56,1161.19,1122.15,1141.77,0.0
2017-04-05,1141.77,1143.84,1110.06,1129.87,0.0
2017-04-06,1129.87,1201.55,1129.87,1188.7,0.0
2017-04-07,1188.7,1201.23,1173.18,1190.49,0.0
2017-04-08,1190.49,1198.22,1166.65,1180.78,0.0
2017-04-09,1180.78,1215.1,1173.99,1204.34,0.0
2017-04-10,1204.34,1214.87,1194.81,1206.71,0.0
2017-04-11,1206.71,1229.57,1195.76,1220.74,0.0
2017-04-12,1220.74,1225.46,1207.36,1212.53,0.0
2017-04-13,1212.53,1218.66,1150.29,1176.2,0.0
2017-04-14,1176.2,1195.4,1162.16,1177.33,0.0
2017-04-15,1177.33,1194.85,841.53,1176.99,0.0
2017-04-16,1176.99,1187.97,1166.74,1176.8,0.0
2017-04-17,1176.8,1202.97,1172.81,1194.01,0.0
2017-04-18,1194.01,1213.88,1191.14,1206.09,0.0
2017-04-19,1206.09,1218.21,1194.08,1215.2,0.0
2017-04-20,1215.2,1246.64,1210.67,1238.09,0.0
2017-04-21,1238.09,1256.97,1235.56,1249.64,0.0
2017-04-22,1249.64,1256.97,1215.78,1240.89,0.0
2017-04-23,1240.89,1256.23,1223.06,1249.14,0.0
2017-04-24,1249.14,1256.36,1234.86,1248.18,0.0
2017-04-25,1248.18,1272.62,1244.21,1264.31,0.0
2017-04-26,1264.31,1309.2,1263.0,1286.63,0.0
2017-04-27,1286.63,1346.79,1285.3,1332.91,0.0
2017-04-28,1332.91,1356.15,1287.62,1329.62,0.0
2017-04-29,1329.62,1343.69,1314.15,1336.28,0.0
2017-04-30,1336.28,1358.94,1309.66,1351.91,0.0
2017-05-01,1351.91,1448.68,1342.78,1415.81,0.0
2017-05-02,1415.81,1471.14,1394.83,1445.93,0.0
2017-05-03,1445.93,1496.39,1424.05,1485.55,0.0
2017-05-04,1485.55,1609.84,1437.11,1516.76,0.0
2017-05-05,1516.76,1588.11,1485.01,1507.77,0.0
2017-05-06,1507.77,1560.42,1503.93,1545.29,0.0
2017-05-07,1545.29,1572.89,1495.18,1554.45,0.0
2017-05-08,1554.45,1667.67,1552.86,1664.47,0.0
2017-05-09,1664.47,1757.39,1619.97,1697.5,0.0
2017-05-10,1697.5,1766.18,1664.99,1752.31,0.0
2017-05-11,1752.31,1864.76,1741.54,1819.29,0.0
2017-05-12,1819.29,1822.51,1641.18,1686.39,0.0
2017-05-13,1686.39,1770.5,1594.59,1763.74,0.0
2017-05-14,1763.74,1802.75,1736.13,1772.55,0.0
2017-05-15,1772.55,1776.65,1656.81,1708.92,0.0
2017-05-16,1708.92,1752.55,1653.72,1729.34,0.0
2017-05-17,1729.34,1842.83,1703.97,1801.3,0.0
2017-05-18,1801.3,1980.49,1791.12,1880.99,0.0
2017-05-19,1880.99,1969.7,1875.28,1962.0,0.0
2017-05-20,1962.0,2048.45,1944.4,2040.18,0.0
2017-05-21,2040.18,2094.94,1980.07,2044.19,0.0
2017-05-22,2044.19,2264.76,1998.61,2124.41,0.0
2017-05-23,2124.41,2286.3,2110.78,2272.58,0.0
2017-05-24,2272.58,2496.98,2263.29,2445.28,0.0
2017-05-25,2445.28,2781.76,2210.48,2307.22,0.0
2017-05-26,2306.96,2616.52,2051.45,2244.89,0.0
2017-05-27,2244.89,2322.37,1868.56,2052.43,0.0
2017-05-28,2052.43,2300.52,2051.07,2189.02,0.0
2017-05-29,2189.02,2337.35,2117.34,2278.21,0.0
2017-05-30,2278.21,2329.26,2147.1,2192.55,0.0
2017-05-31,2192.55,2330.62,2168.37,2303.34,0.0
2017-06-01,2303.34,2460.84,2303.34,2412.65,0.0
2017-06-02,2412.65,2493.97,2385.59,2492.6,0.0
2017-06-03,2492.6,2582.77,2449.95,2545.43,0.0
2017-06-04,2545.43,2559.79,2478.18,2524.06,0.0
2017-06-05,2524.06,2705.38,2523.92,2704.96,0.0
2017-06-06,2704.96,2931.24,2699.68,2870.5,0.0
2017-06-07,2870.5,2880.95,2626.56,2691.51,0.0
2017-06-08,2691.51,2808.41,2623.61,2798.78,0.0
2017-06-09,2798.78,2852.07,2786.07,2811.43,0.0
2017-06-10,2811.43,2914.19,2807.36,2900.25,0.0
2017-06-11,2900.25,2977.86,2867.25,2973.45,0.0
2017-06-12,2973.45,2985.06,2483.63,2656.77,0.0
2017-06-13,2656.77,2784.77,2647.44,2712.99,0.0
2017-06-14,2712.99,2803.72,2348.99,2467.27,0.0
2017-06-15,2467.27,2521.6,2125.56,2442.46,0.0
2017-06-16,2442.46,2536.42,2335.28,2508.58,0.0
2017-06-17,2508.58,2690.71,2454.81,2655.1,0.0
2017-06-18,2655.1,2676.04,2488.59,2539.56,0.0
2017-06-19,2539.56,2617.75,2518.78,2616.82,0.0
2017-06-20,2616.82,2800.48,2613.98,2754.38,0.0
2017-06-21,2754.38,2804.41,2624.35,2677.62,0.0
2017-06-22,2677.62,2757.32,2623.17,2722.84,0.0
2017-06-23,2722.84,2759.66,2699.48,2710.37,0.0
2017-06-24,2710.37,2741.56,2540.35,2590.05,0.0
2017-06-25,2590.05,2660.66,2472.37,2541.62,0.0
2017-06-26,2541.62,2584.75,2327.26,2446.05,0.0
