Date,Open,High,Low,Close,Volume
2020-11-06,52.6156,52.7047,50.8502,51.307,2479712.9528629
2020-11-09,53.6104,53.6652,50.994,51.6297,6406766.6442379
2020-11-10,51.4997,52.8739,50.9852,52.6156,3068907.7518556
2020-11-11,52.4866,52.7624,50.8287,50.994,4451790.5963296
2020-11-12,50.8101,51.3432,50.4414,50.6155,2621075.3735885
2020-11-13,50.9118,51.7403,50.9118,51.7403,3157922.5433479
2020-11-16,52.4044,52.9746,51.8782,52.5961,3405906.4140886
2020-11-17,52.1833,53.1507,52.0816,53.1507,2890575.5400503
2020-11-18,53.1419,53.8863,52.7907,53.2603,4106562.6794395
2020-11-19,53.0314,54.2911,52.4866,54.0241,2944618.2996378
2020-11-20,53.8687,54.4937,53.6017,54.0339,1665399.1174135
2020-11-23,54.2276,54.7988,53.9704,54.4584,3529232.7705321
2020-11-24,54.8634,55.3701,54.477,55.1206,3318908.80727
2020-11-25,55.1675,55.8317,55.0482,55.7192,2409397.7597901
2020-11-27,55.728,55.9217,55.416,55.7651,1304244.3364349
2020-11-30,55.6654,55.8766,54.4594,54.8634,3430835.4632008
2020-12-01,55.813,56.0782,55.1675,55.6654,4069922.0994418
2020-12-02,55.6008,56.7716,55.103,56.752,2747595.6909649
2020-12-03,56.9819,57.0641,56.2445,56.5672,2061294.8691026
2020-12-04,56.6493,57.2597,56.6493,57.157,1598651.0593263
2020-12-07,57.1208,57.379,56.6328,57.1032,2011685.2127817
2020-12-08,56.8625,57.5531,56.6875,57.5345,2219417.4055686
2020-12-09,57.8857,57.8857,56.4665,57.4797,2701568.5055495
2020-12-10,57.0934,57.9776,56.7716,57.9033,2003361.8978155
2020-12-11,57.6274,58.9645,57.5531,58.8168,2516999.6862888
2020-12-14,59.2393,59.2668,57.5991,58.1429,3252051.3529536
2020-12-15,58.6407,60.2057,58.5019,60.013,4795018.7092553
2020-12-16,60.5011,60.5197,59.6169,59.8194,2760295.8774912
2020-12-17,60.2439,60.5764,59.746,60.1979,2696655.8991851
2020-12-18,59.9582,60.2439,58.8442,59.5151,5689712.1908578
2020-12-21,58.7425,59.6453,57.7644,59.3763,3835572.8839512
2020-12-22,59.3861,60.0414,59.1338,59.7362,2515996.7171226
2020-12-23,59.7177,60.5578,59.4966,59.9309,1656603.4561121
2020-12-24,59.884,60.0688,59.5621,59.8761,657213.69364827
2020-12-28,60.2537,60.2888,59.4712,59.5807,1288487.1898608
2020-12-29,59.884,60.0511,59.1093,59.4614,1484801.279031
2020-12-30,59.6531,60.1225,59.5533,59.6081,1627667.6423085
2020-12-31,59.5063,59.9661,59.1005,59.7099,1983973.2053919
2021-01-04,59.884,59.9759,57.3144,58.0422,3533895.9125983
2021-01-05,57.4699,58.318,57.3497,57.8671,2994269.87414
2021-01-06,57.4152,57.8299,56.4469,56.8059,5525559.5706589
2021-01-07,57.5903,58.5214,57.4358,58.2544,2570711.1900049
2021-01-08,58.7327,58.9821,57.1296,57.9493,2601416.7689734
2021-01-11,57.5531,58.1654,57.2861,57.7556,1833481.8227041
2021-01-12,57.691,58.1009,57.4612,57.6548,2071531.0844868
2021-01-13,57.8113,59.3685,57.6538,58.9352,2562249.851759
2021-01-14,59.434,59.434,58.2173,58.5019,2996208.3344244
2021-01-15,58.0226,58.4099,57.783,58.3649,2218294.8162266
2021-01-19,58.7327,59.4056,58.4099,59.341,1798866.6065374
2021-01-20,59.5983,60.3348,59.2941,60.0874,2465843.14684
2021-01-21,60.3446,60.64,60.1147,60.5197,2190234.172256
2021-01-22,60.2713,60.5852,59.6824,59.9123,2410658.3724119
2021-01-25,60.2057,60.8894,59.6267,59.8663,3745868.9984548
2021-01-26,60.3084,60.9343,59.791,59.791,5730737.821573
2021-01-27,60.1979,62.4632,59.0086,60.0326,6929786.9485503
2021-01-28,60.0326,63.2642,60.0326,61.7736,4070768.6422243
2021-01-29,61.441,62.9522,61.0811,61.9017,4172748.4204611
2021-02-01,62.381,64.5729,62.381,63.8726,3280115.0641081
2021-02-02,65.1168,65.776,64.213,65.4033,3090531.3990165
2021-02-03,65.4953,65.8738,64.2697,64.4448,2866478.7201951
2021-02-04,64.4741,65.4033,64.4741,65.4033,2533594.1740934
2021-02-05,65.2253,66.1976,64.6649,66.1584,2899837.4133188
2021-02-08,66.3003,66.4587,65.2351,65.8895,3362062.0412826
2021-02-09,65.4679,66.9067,65.4581,66.2073,4142452.8217533
2021-02-10,66.757,67.1394,65.907,66.178,1944438.226098
2021-02-11,66.8421,67.3351,65.2448,65.9912,2563363.2395489
2021-02-12,65.8415,66.3071,65.5422,65.5716,1806398.5880331
2021-02-16,66.402,66.4196,65.4777,65.6929,3355040.2347245
2021-02-17,65.7671,65.8034,64.9553,65.2644,1945221.3804113
2021-02-18,64.4418,65.3563,64.2541,65.0767,1813587.0449214
2021-02-19,65.2546,65.6077,64.927,65.3475,1987858.3051181
2021-02-22,65.5716,65.5716,64.4605,64.927,2257180.5749082
2021-02-23,64.7588,64.8986,63.5821,64.7206,2515581.6248887
2021-02-24,64.9455,65.4963,64.2354,65.2448,2128593.9979142
2021-02-25,65.2733,65.4777,63.6662,63.8892,2351430.0270844
2021-02-26,64.1425,65.3563,63.4784,64.6561,3661629.8124419
2021-03-01,65.6077,66.3003,64.9593,66.0576,2797736.9925116
2021-03-02,66.2249,66.2709,65.328,65.3378,2472518.3616066
2021-03-03,65.7202,65.7202,64.5622,64.9915,2137295.5989065
2021-03-04,64.7686,65.5246,62.2734,62.647,4733766.0224915
2021-03-05,62.6656,62.9561,59.4995,61.6572,6735607.6194403
2021-03-08,61.9663,64.7391,61.4147,63.0676,4880567.5828339
2021-03-09,63.6662,66.2905,63.3209,64.7686,4263373.4835505
2021-03-10,65.7398,66.3755,65.1706,66.0841,3344758.0115805
2021-03-11,66.3081,69.3539,66.2161,69.12,4953433.6505953
2021-03-12,69.1103,70.2967,68.2232,69.8947,3688097.5655246
2021-03-15,70.1755,70.5687,68.1018,69.9789,3980757.0159339
2021-03-16,70.1569,71.2122,69.1397,69.9231,4730557.7480332
2021-03-17,69.7657,71.0724,69.0271,71.0626,3080599.8572424
2021-03-18,70.867,70.9697,68.0833,68.2045,2712728.9657107
2021-03-19,67.1033,68.0374,66.6249,67.6813,2904723.437422
2021-03-22,67.7947,69.2139,67.4984,68.6897,2944580.4710352
2021-03-23,68.6535,69.2227,67.962,68.3542,1600056.8519904
2021-03-24,68.7377,69.2374,67.3536,67.3829,2466581.315788
2021-03-25,67.2421,68.1674,66.6925,68.1674,2244930.2420344
2021-03-26,68.3914,69.4096,67.6529,69.3998,2595675.0005357
2021-03-29,69.1103,70.1294,69.1103,69.3724,2388317.0041963
2021-03-30,69.1103,69.5631,68.9323,69.3441,1768560.7838829
2021-03-31,69.522,70.2459,69.391,69.6052,2732070.6279797
2021-04-01,70.3153,70.5589,69.7079,70.2214,1790343.9246115
2021-04-05,70.9697,70.9697,69.9476,70.0434,1701162.4827889
2021-04-06,69.8586,69.9935,69.4468,69.6893,1985215.4149096
2021-04-07,69.6981,70.4796,69.3812,70.2606,2369654.2119847
2021-04-08,70.6517,71.7433,70.6048,71.6798,2665262.2486072
2021-04-09,71.6798,71.847,71.0537,71.8186,1713296.2626709
2021-04-12,71.2396,72.2666,70.7584,72.2568,1990183.2305859
2021-04-13,72.2862,73.5098,71.8284,73.2105,2271701.6463326
2021-04-14,73.2105,74.3695,72.8281,72.8456,2898211.8058018
2021-04-15,73.7348,74.9094,73.1821,74.3871,4595988.1174607
2021-04-16,74.0976,74.4537,73.5841,74.0419,3239913.4834929
2021-04-19,74.0888,74.3959,73.7348,74.0604,2596991.8448641
2021-04-20,73.9568,74.7147,73.6125,74.2483,2828247.294099
2021-04-21,74.3695,75.1989,74.2483,75.0033,4611031.6325588
2021-04-22,77.6648,78.8884,76.2749,77.4789,6538178.0976908
2021-04-23,77.6559,81.6437,77.6559,81.4568,6033003.6922528
2021-04-26,81.6162,82.0828,80.8044,81.3356,5402076.7878316
2021-04-27,81.2973,82.9044,81.2524,82.7361,3401361.8698035
2021-04-28,82.4662,83.4364,82.298,83.1469,5509597.9451518
2021-04-29,84.0536,84.4478,82.6246,83.5861,3296423.2814066
2021-04-30,83.1333,84.0536,82.6726,83.4071,4754734.3146722
2021-05-03,83.5861,83.8179,83.2007,83.3973,2436323.5456828
2021-05-04,83.0677,83.7533,82.5112,83.2565,3226146.9393311
2021-05-05,83.6996,83.6996,82.8232,83.012,2371626.4112932
2021-05-06,83.1528,83.6614,82.1815,83.2565,2601044.6173154
2021-05-07,83.4169,85.3779,83.2565,84.8684,4621944.6732111
2021-05-10,85.6128,86.1594,83.502,83.5196,3233228.0447797
2021-05-11,81.8421,83.2653,81.3189,82.7851,4352292.1699442
2021-05-12,82.4936,83.1147,78.9451,79.4585,5672152.5624897
2021-05-13,79.8919,81.0979,79.7138,80.5041,3370985.5019171
2021-05-14,80.73,82.7939,80.73,82.4555,3002123.909955
2021-05-17,82.4555,82.7616,82.0124,82.7381,3037249.3010596
2021-05-18,83.0394,84.5378,82.8789,83.0306,3231661.7361531
2021-05-19,81.6632,82.5963,80.8103,82.5307,3148194.4581122
2021-05-20,82.9465,84.5808,82.6912,84.0292,4554238.6313229
2021-05-21,84.3119,86.405,84.1994,85.5286,3844089.4315091
2021-05-24,86.5458,86.5654,85.557,85.9805,2796223.8484076
2021-05-25,86.6964,87.1307,85.735,85.7819,4179626.0693713
2021-05-26,85.961,87.0506,85.8495,86.8295,3191507.1856924
2021-05-27,86.8295,87.3577,85.8768,86.8569,4763160.8914995
2021-05-28,87.2725,87.658,86.6055,87.3479,2144345.0101203
2021-06-01,88.459,88.7416,86.8109,87.1122,2933684.8110923
2021-06-02,87.0741,87.5455,86.4617,86.9322,2569838.0649612
2021-06-03,86.6505,87.3283,86.1409,87.0163,3026186.9907862
2021-06-04,87.658,87.9416,87.1024,87.8467,2453680.7399073
2021-06-07,88.5157,89.6092,88.413,88.9773,4392022.426619
2021-06-08,89.2982,89.5427,88.6389,89.1759,2860336.1730489
2021-06-09,89.0908,89.7031,88.7896,88.7896,2608345.5376168
2021-06-10,89.2219,89.7129,88.2516,88.28,4294992.0609546
2021-06-11,88.6096,89.9486,88.3846,89.9291,3592301.2302206
2021-06-14,90.1188,90.9433,89.977,90.1188,3450372.4028507
2021-06-15,90.5237,92.0692,90.0719,91.7298,4059364.8521329
2021-06-16,91.8432,93.681,91.806,92.8232,4864469.9788363
2021-06-17,92.8046,93.9158,90.7585,91.5507,6011923.9590536
2021-06-18,90.6284,91.8716,90.0816,90.8446,6735745.6427201
2021-06-21,91.4197,92.8517,91.2025,92.6638,5114636.6621864
2021-06-22,92.6638,93.6439,92.2873,92.7577,4809597.0347809
2021-06-23,93.1245,94.2659,93.059,93.8611,4487542.7153636
2021-06-24,94.4938,94.9672,93.6057,93.8982,6839408.2825751
2021-06-25,94.0214,94.9105,91.541,92.8898,40309967.740867
2021-06-28,92.9837,94.4362,92.5318,93.55,3142328.97992
2021-06-29,93.6252,93.9255,92.6355,93.2663,2855085.1540505
2021-06-30,92.8702,93.2761,91.2123,91.5605,4603208.2685837
2021-07-01,91.5703,92.0604,91.2211,91.5322,3432263.7485475
2021-07-02,92.0789,92.3616,91.4197,92.0417,2211346.6220845
2021-07-06,92.1268,92.3147,90.9942,91.9381,3384937.0995132
2021-07-07,91.9479,93.3612,91.8256,93.1998,3021353.1088109
2021-07-08,91.8432,93.8611,91.004,92.6168,3523091.2457805
2021-07-09,92.8429,94.0117,92.5318,94.0019,2200035.8699076
2021-07-12,94.6073,96.1263,94.0771,96.0794,4213292.5032891
2021-07-13,96.2788,96.3855,93.9931,94.0958,2576847.6027831
2021-07-14,94.4938,94.9194,92.8565,92.9837,2364160.8854507
2021-07-15,95.2098,96.9753,94.445,96.6172,4938070.1259672
2021-07-16,96.0891,97.3127,95.868,96.3376,3691929.5007284
2021-07-19,94.7872,94.9672,93.5861,94.0019,3331519.0230658
2021-07-20,94.4547,98.4649,94.2571,97.8781,4528819.8551663
2021-07-21,98.2693,100.039,98.1421,99.7173,3839078.6752568
2021-07-22,102.084,104.646,101.242,103.806,5957171.6575686
2021-07-23,105.478,106.632,104.03,104.901,4229052.7170473
2021-07-26,104.627,106.945,104.627,106.779,3677444.2131172
2021-07-27,106.427,107.904,105.86,107.639,3752532.96688
2021-07-28,107.591,108.343,105.908,107.786,3463453.942587
2021-07-29,108.07,110.427,107.924,109.996,3048890.2867131
2021-07-30,109.625,110.046,108.833,109.302,3129491.7925087
2021-08-02,110.084,110.857,109.156,109.224,2581879.8293234
2021-08-03,109.635,109.928,108.06,109.194,2832136.483404
2021-08-04,109.077,110.916,108.628,110.71,2354619.8984386
2021-08-05,111.161,111.561,109.067,109.723,3456711.2497727
2021-08-06,109.673,110.084,107.385,108.373,4948472.9916816
2021-08-09,108.666,108.911,107.522,108.325,2448771.2007269
2021-08-10,108.646,109.165,107.727,107.932,2803792.6361112
2021-08-11,109.048,109.067,107.434,108.53,3233942.6986503
2021-08-12,108.03,108.236,107.19,107.619,3194810.5428544
2021-08-13,107.698,109.097,107.619,108.862,2680794.4683551
2021-08-16,108.393,109.332,107.228,108.823,2377599.240925
2021-08-17,108.207,108.696,106.358,106.975,1933416.8116113
2021-08-18,106.544,106.994,105.625,105.663,1918509.2750036
2021-08-19,103.834,106.016,102.759,104.666,3053378.5992917
2021-08-20,105.155,107.669,105.009,107.424,2151819.7375148
2021-08-23,107.698,110.378,107.698,109.781,3021712.991733
2021-08-24,109.996,112.139,109.996,111.962,2703709.3999776
2021-08-25,112.168,113.988,112.1,113.342,3069358.6279027
2021-08-26,113.743,116.756,113.322,115.572,3397116.8871551
2021-08-27,115.924,118.232,115.904,117.793,3496293.259221
2021-08-30,118.427,119.837,117.968,117.978,3125511.6100785
2021-08-31,118.046,119.318,116.423,119.23,3211220.9996195
2021-09-01,119.308,121.881,118.985,120.912,4057158.5244463
2021-09-02,121.568,122.751,121.059,121.675,3526795.3816512
2021-09-03,122.037,124.023,121.646,122.33,2919123.8662759
2021-09-07,122.037,122.32,119.514,120.501,3439633.1692916
2021-09-08,120.052,122.037,119.885,121.665,2491723.0229905
2021-09-09,121.793,124.12,121.167,122.712,2329676.5358011
2021-09-10,123.612,123.719,121.195,122.076,2261408.1768472
2021-09-13,123.054,123.592,120.443,122.517,2782799.8064586
2021-09-14,123.269,125.49,122.751,123.847,3668275.3777632
2021-09-15,123.885,128.424,123.455,127.642,4613022.2349712
2021-09-16,127.544,128.727,125.616,128.043,3928398.1403592
2021-09-17,128.385,129.793,126.683,126.713,18052091.3408
2021-09-20,121.901,122.174,115.141,117.548,11278104.048037
2021-09-21,119.073,123.015,119.025,120.961,6170055.6970715
2021-09-22,121.059,121.988,118.389,119.308,4717623.4331287
2021-09-23,121.03,122.741,119.602,120.521,3847283.392442
2021-09-24,118.663,119.592,117.254,118.623,3285912.0418577
2021-09-27,117.851,118.291,115.328,116.961,3531744.7942236
2021-09-28,113.919,114.183,109.478,112.07,5015361.117838
2021-09-29,113.655,114.056,111.845,112.764,2567311.7277445
2021-09-30,113.107,113.312,109.801,110.319,4906685.6769412
2021-10-01,110.622,110.818,107.737,109.762,4500700.9346998
2021-10-04,107.062,108.686,103.18,105.204,8100818.3721329
2021-10-05,106.671,109.332,105.8,108.872,3609488.7069308
2021-10-06,107.316,108.403,105.575,107.982,2862952.4809962
2021-10-07,109.254,110.789,109.009,109.312,3807256.6413144
2021-10-08,109.498,111.248,109.488,110.407,2041559.5848876
2021-10-11,109.83,111.141,108.53,108.608,1478070.8549525
2021-10-12,109.948,111.229,108.676,109.938,2494774.871065
2021-10-13,111.219,112.696,110.065,112.55,2233592.9075962
2021-10-14,114.124,116.188,113.87,115.719,3410708.6018292
2021-10-15,117.401,119.807,115.141,116.667,3016055.0596579
2021-10-18,117.009,118.164,116.218,117.401,2764996.8481601
2021-10-19,118.457,121.039,118.096,120.228,2301585.2199905
2021-10-20,121.137,122.301,119.915,122.027,3072672.2090114
2021-10-21,125.382,127.778,124.218,125.656,4483351.9196325
2021-10-22,127.054,130.703,126.458,130.498,3529550.7352729
2021-10-25,132.434,133.842,131.192,132.346,2945812.4566063
2021-10-26,133.226,135.633,132.855,134.801,2997526.2011474
2021-10-27,134.175,135.319,129.245,129.431,4006819.9007293
2021-10-28,130.498,132.982,130.488,132.151,3148673.96121
2021-10-29,130.996,132.444,129.901,132.288,4290847.2729835
2021-11-01,133.423,133.716,128.923,131.475,2909438.7216161
2021-11-02,131.76,137.589,131.466,137.549,3859943.7055764
2021-11-03,137.589,139.359,135.574,138.107,2958652.7112018
2021-11-04,138.107,138.235,135.251,138.137,4618278.3659431
2021-11-05,138.068,138.313,134.127,136.239,3791700.9064892
2021-11-08,137.521,137.608,135.662,135.75,4014389.7108277
2021-11-09,135.711,140.298,135.163,139.906,3689308.0808078
2021-11-10,137.882,138.538,132.346,133.285,3626089.3291035
2021-11-11,134.879,136.406,134.342,135.066,2196438.0630821
2021-11-12,135.094,136.807,134.841,136.669,2874001.5001389
2021-11-15,137.148,138.185,136.111,136.484,2329654.0431184
2021-11-16,135.858,138.548,135.359,137.834,2647030.9069442
2021-11-17,138.391,139.975,137.657,138.655,2697655.8011672
2021-11-18,139.379,141.872,139.007,140.347,3149395.7718433
2021-11-19,143.047,143.144,138.929,139.956,3000384.8166302
2021-11-22,140.542,143.066,137.892,138,4758854.5651714
2021-11-23,137.178,140.211,136.562,139.085,2932605.1623262
2021-11-24,137.511,141.892,136.434,141.667,2879508.1178036
2021-11-26,137.892,138.665,136.835,137.442,2794303.7912271
2021-11-29,139.731,142.89,139.623,142.283,3509496.4639224
2021-11-30,141.589,141.97,135.182,135.182,14848191.709376
2021-12-01,137.618,139.575,131.056,131.554,4951728.2962944
2021-12-02,131.143,135.985,129.656,134.987,3367597.2859979
2021-12-03,136.298,137.06,127.113,129.265,4640275.1871566
2021-12-06,129.02,129.461,124.424,128.757,5015873.337565
2021-12-07,131.75,135.212,131.603,133.158,3174157.1482305
2021-12-08,128.375,130.723,127.925,129.353,7463721.3159096
2021-12-09,129.383,130.37,127.993,128.053,4076467.470086
2021-12-10,129.568,130.107,126.468,127.876,2460877.375953
2021-12-13,128.326,129.197,123.025,123.289,5015053.3770438
2021-12-14,121.382,123.954,117.861,121.098,7602396.8834561
2021-12-15,121.949,122.81,118.389,122.214,4376291.8623062
2021-12-16,124.238,125.05,116.746,118.447,4520304.330003
2021-12-17,116.599,118.712,114.369,117.811,4803946.2594685
2021-12-20,113.087,115.229,111.816,114.427,5859181.2633139
2021-12-21,115.836,117.988,114.955,117.958,3748100.8860081
2021-12-22,118.027,125.177,118.027,124.737,5654873.0702596
2021-12-23,125.03,129.5,124.599,129.02,4948854.3448916
2021-12-27,128.786,129.48,127.534,129.118,2677024.8992259
2021-12-28,129.158,130.41,125.538,125.568,2873091.5688872
2021-12-29,125.5,125.666,122.242,122.82,4265306.8318617
2021-12-30,122.918,124.668,122.624,122.81,2265114.3575071
2021-12-31,122.78,124.384,122.252,123.66,1625573.778035
2022-01-03,124.238,124.482,120.335,121.02,4084060.7952616
2022-01-04,121.959,121.979,118.32,119.406,3943989.6589977
2022-01-05,119.132,119.357,112.06,112.579,6672005.4697367
2022-01-06,111.513,114.672,110.427,113.88,4895034.467341
2022-01-07,113.577,114.672,111.2,111.483,3100448.6272652
2022-01-10,110.564,110.642,106.837,109.645,8159741.0214557
2022-01-11,110.642,116.247,110.476,115.934,4667147.8085266
2022-01-12,116.766,118.878,115.444,116.922,4959927.9015063
2022-01-13,117.176,118.027,113.107,113.675,3904125.4686218
2022-01-14,110.926,112.52,109.244,110.975,4316636.1560088
2022-01-18,108.959,110.104,107.894,108.881,3935245.1174295
2022-01-19,110.7,110.74,107.16,107.298,3145795.9202285
2022-01-20,108.833,110.447,106.427,106.612,4824613.9676177
2022-01-21,105.224,107.932,104.666,104.921,5264350.0025341
2022-01-24,100.187,104.833,97.1484,104.548,9983153.279106
2022-01-25,101.78,106.505,101.301,105.36,6677801.4250915
2022-01-26,107.757,110.134,105.37,106.534,7291414.075864
2022-01-27,111.2,116.355,111.2,113.763,9796139.9142017
2022-01-28,115.454,118.78,111.63,118.78,6383570.5540825
2022-01-31,120.208,126.292,119.66,126.125,9164889.9330665
2022-02-01,128.697,129.265,125.285,128.972,7454907.2515043
2022-02-02,130.791,132.796,128.278,131.877,5392775.0411711
2022-02-03,128.982,129.138,126.478,128.15,5697536.5772277
2022-02-04,128.013,128.805,125.851,127.778,5829705.6251272
2022-02-07,127.113,128.062,124.874,127.191,5197634.6610762
2022-02-08,125.999,126.409,122.106,124.355,4767129.8275884
2022-02-09,126.771,130.41,126.164,130.047,7782129.7759522
2022-02-10,127.064,133.608,125.451,129.979,6294953.4741149
2022-02-11,127.339,128.258,118.379,119.386,9532290.5230524
2022-02-14,119.289,120.09,115.845,117.097,6756244.6557496
2022-02-15,121.059,121.518,119.034,120.726,5194758.664884
2022-02-16,120.081,123.269,118.927,122.487,3024333.3892589
2022-02-17,121.333,122.555,118.301,118.487,2907222.1699828
2022-02-18,118.418,121.528,117.998,119.67,3966771.6793138
2022-02-22,118.036,120.766,115.797,117.508,3591409.7020729
2022-02-23,119.132,121.392,116.374,116.746,3035403.8786896
2022-02-24,111.326,117.949,109.332,117.176,6176807.591438
2022-02-25,118.956,124.893,118.712,124.424,5584102.911561
2022-02-28,121.568,124.15,121.352,123.162,4453196.3889937
2022-03-01,122.242,124.013,118.927,119.572,3427666.0397399
2022-03-02,121.098,126.625,119.895,125.813,4235772.9171791
2022-03-03,125.724,126.565,120.882,121.597,3869185.1309517
2022-03-04,119.954,120.766,114.868,117.059,6799216.9259065
2022-03-07,115.269,116.266,105.322,105.351,8573092.1172572
2022-03-08,105.527,108.774,102.837,104.949,6162283.4528295
2022-03-09,111.336,113.38,109.107,112.207,4165030.3631364
2022-03-10,110.056,113.693,108.989,112.911,3338379.2912667
2022-03-11,114.437,115.005,112.012,112.129,3098606.2720792
2022-03-14,111.21,111.835,104.646,105.077,5754818.2831134
2022-03-15,106.887,107.629,104.715,106.006,4512378.7265613
2022-03-16,108.881,113.615,106.896,112.129,6338928.713438
2022-03-17,111.18,116.589,110.926,115.875,5174226.9352252
2022-03-18,116.648,119.65,116.042,118.692,10969867.392515
2022-03-21,117.89,120.081,116.355,118.477,4924838.2942151
2022-03-22,119.777,122.898,119.005,121.861,3756165.5351242
2022-03-23,120.804,122.232,119.191,119.592,2490050.3853188
2022-03-24,121.049,121.969,119.239,121.45,2805630.9017186
2022-03-25,121.626,122.428,118.81,119.612,2781292.7967226
2022-03-28,120.335,122.008,117.831,120.316,2658716.8779631
2022-03-29,123.231,128.072,122.918,127.319,5162701.4801688
2022-03-30,126.448,126.478,122.262,122.927,3600412.9094913
2022-03-31,123.71,125.509,122.624,122.643,4383286.0642082
2022-04-01,123.015,123.837,121.831,123.797,2351289.9590153
2022-04-04,124.443,128.434,124.355,126.155,2756145.9775468
2022-04-05,125.343,125.734,118.858,119.426,3778982.3168589
2022-04-06,118.838,118.838,113.166,114.242,4959928.9239009
2022-04-07,112.08,113.117,108.852,111.728,6251892.2556221
2022-04-08,111.699,114.3,110.867,111.083,2789688.7017101
2022-04-11,109.332,110.271,107.581,108.989,3880243.3516463
2022-04-12,111.131,113.997,108.578,109.595,3048451.679402
2022-04-13,109.928,112.608,109.595,112.501,3054006.3496159
2022-04-14,112.951,113.518,109.077,109.156,2716469.9077892
2022-04-18,108.989,109.517,106.808,108.197,2435855.2889263
2022-04-19,108.49,113.988,108.177,113.508,3422008.1076647
2022-04-20,114.672,118.114,113.899,116.315,5419713.0957997
2022-04-21,121.841,122.507,108.393,108.813,8601017.805132
2022-04-22,109.175,110.564,106.798,106.847,7596270.6946245
2022-04-25,105.8,108.959,102.25,108.716,4830227.9367222
2022-04-26,108.08,108.618,103.541,103.649,4064325.5110467
2022-04-27,104.03,106.221,102.622,103.834,3175527.1570814
2022-04-28,105.302,106.192,100.753,104.627,4350497.8673075
2022-04-29,104.255,106.514,99.1884,99.3449,5224119.7948683
2022-05-02,99.3449,104.197,99.1399,103.483,7646312.8238886
2022-05-03,102.739,106.299,102.368,105.262,4084743.7548977
2022-05-04,105.663,109.478,102.945,109.156,4379251.6948608
2022-05-05,107.747,108.764,101.106,102.661,6467454.9691468
2022-05-06,101.868,102.534,97.4086,99.2667,6078730.2936367
2022-05-09,97.1738,100.201,94.0928,94.5427,8288362.3598683
2022-05-10,99.0322,99.9213,94.3569,96.8511,5538342.5711531
2022-05-11,95.0612,99.4628,92.9386,94.5818,5652826.2361406
2022-05-12,93.1832,97.3596,91.54,97.2423,6416387.3780338
2022-05-13,99.3647,106.084,99.3162,105.458,6590179.1351328
2022-05-16,104.451,105.13,102.06,102.406,3927643.6130966
2022-05-17,105.683,106.277,103.756,105.37,3477270.5840874
2022-05-18,103.326,104.813,100.92,101.272,4234831.2916928
2022-05-19,99.5608,102.945,99.1914,102.289,4221972.6339934
2022-05-20,104.04,106.397,101.517,105.214,4882687.006974
2022-05-23,106.221,106.344,103.346,106.074,4563253.0850826
2022-05-24,103.296,105.81,101.057,105.537,6486657.5857413
2022-05-25,103.649,109.87,103.091,108.618,4807158.6235053
2022-05-26,109.43,116.149,108.772,115.709,6872642.2435497
2022-05-27,117.097,118.731,115.944,118.389,6464206.8212967
2022-05-31,117.137,117.665,113.655,115.21,7404274.1781238
2022-06-01,115.386,116.675,112.432,113.547,2830854.4004943
2022-06-02,113.919,119.787,113.039,119.044,4473247.5931601
2022-06-03,117.185,120.481,116.648,118.692,2909512.334032
2022-06-06,115.426,117.196,113.363,116.198,5067426.5661437
2022-06-07,115.562,117.582,114.692,117.205,3227403.4623741
2022-06-08,115.963,116.198,113.137,113.85,3704955.8311528
2022-06-09,113.625,113.625,110.972,111.356,4358698.494914
2022-06-10,107.962,108.54,103.155,105.272,5567269.1834048
2022-06-13,99.9421,100.519,94.846,95.3839,8327861.5553488
2022-06-14,95.8534,97.9074,92.4496,93.3299,7189159.2734624
2022-06-15,94.8264,96.9683,92.7333,94.6797,8867108.2853866
2022-06-16,91.3248,91.4227,85.4758,87.7156,9460372.2151451
2022-06-17,88.4101,90.5228,87.0994,88.2732,8211802.3801828
2022-06-21,90.4739,91.6476,89.1339,89.2317,7526290.8470018
2022-06-22,87.3733,90.7673,87.0897,89.261,5358705.7837554
2022-06-23,90.3174,93.281,88.6742,91.3052,5624929.1753165
2022-06-24,92.9289,96.763,92.9289,96.7043,5669831.7266005
2022-06-27,97.4966,98.4943,95.1793,95.7262,4006640.981663
2022-06-28,96.9097,98.2693,91.6183,92.7626,4194542.807531
2022-06-29,92.5083,92.8702,88.4982,89.0752,4180658.6879828
2022-06-30,87.0506,90.0142,85.065,89.2317,4741487.1470002
2022-07-01,88.459,91.0314,87.9504,90.7967,2747513.8993917
2022-07-05,88.6937,92.4643,87.2071,91.9703,3846328.475825
2022-07-06,92.1268,94.5721,90.2783,91.9117,3443855.6592572
2022-07-07,93.4082,95.7947,93.281,95.2275,2822798.9529301
2022-07-08,94.6406,95.7214,92.6648,94.0342,2465735.7954002
2022-07-11,93.0854,93.4961,91.5497,93.1245,3305662.6619925
2022-07-12,92.5572,94.4841,91.4031,91.9605,2477413.5872617
2022-07-13,89.3588,91.0314,86.2094,89.398,3739580.2488715
2022-07-14,87.6179,87.9895,85.8426,87.6667,4714020.5143298
2022-07-15,89.9652,91.6378,86.9919,90.9629,4391001.0543489
2022-07-18,92.9778,93.7016,91.0021,91.1096,3015033.6873878
2022-07-19,92.342,97.2814,92.342,96.8022,5321559.1183987
2022-07-20,96.9488,99.9322,96.2349,98.8855,4739685.6876008
2022-07-21,96.3424,96.3424,91.4092,95.736,8970629.8347779
